date,respondent,respondent-name,type,type-name,timezone,timezone-description,demand,value-units
2025-06-09,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-3331,megawatthours
2025-06-09,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-3679,megawatthours
2025-06-10,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,666287,megawatthours
2025-06-10,CISO,California Independent System Operator,D,Demand,Central,Central,665873,megawatthours
2025-06-10,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,665623,megawatthours
2025-06-10,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,666020,megawatthours
2025-06-10,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,666287,megawatthours
2025-06-10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,647092,megawatthours
2025-06-10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,646835,megawatthours
2025-06-10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,646475,megawatthours
2025-06-10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,647028,megawatthours
2025-06-10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,647092,megawatthours
2025-06-10,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,632290,megawatthours
2025-06-10,CISO,California Independent System Operator,NG,Net generation,Central,Central,633762,megawatthours
2025-06-10,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,634485,megawatthours
2025-06-10,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,633557,megawatthours
2025-06-10,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,632290,megawatthours
2025-06-10,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-37910,megawatthours
2025-06-10,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-34212,megawatthours
2025-06-10,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-33614,megawatthours
2025-06-10,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-35811,megawatthours
2025-06-10,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-37910,megawatthours
2025-06-11,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,655260,megawatthours
2025-06-11,CISO,California Independent System Operator,D,Demand,Central,Central,656656,megawatthours
2025-06-11,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,657685,megawatthours
2025-06-11,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,655909,megawatthours
2025-06-11,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,655260,megawatthours
2025-06-11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,636799,megawatthours
2025-06-11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,637498,megawatthours
2025-06-11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,638163,megawatthours
2025-06-11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,637167,megawatthours
2025-06-11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,636799,megawatthours
2025-06-11,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,604184,megawatthours
2025-06-11,CISO,California Independent System Operator,NG,Net generation,Central,Central,609373,megawatthours
2025-06-11,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,613222,megawatthours
2025-06-11,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,606716,megawatthours
2025-06-11,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,604184,megawatthours
2025-06-11,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-60641,megawatthours
2025-06-11,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-56313,megawatthours
2025-06-11,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-54253,megawatthours
2025-06-11,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-58514,megawatthours
2025-06-11,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-60641,megawatthours
2025-06-12,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,646001,megawatthours
2025-06-12,CISO,California Independent System Operator,D,Demand,Central,Central,646844,megawatthours
2025-06-12,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,647455,megawatthours
2025-06-12,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,646252,megawatthours
2025-06-12,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,646001,megawatthours
2025-06-12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,617320,megawatthours
2025-06-12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,618227,megawatthours
2025-06-12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,618850,megawatthours
2025-06-12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,617640,megawatthours
2025-06-12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,617320,megawatthours
2025-06-12,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,609184,megawatthours
2025-06-12,CISO,California Independent System Operator,NG,Net generation,Central,Central,608426,megawatthours
2025-06-12,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,608119,megawatthours
2025-06-12,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,608978,megawatthours
2025-06-12,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,609184,megawatthours
2025-06-12,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-50495,megawatthours
2025-06-12,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-51913,megawatthours
2025-06-12,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-53252,megawatthours
2025-06-12,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-51203,megawatthours
2025-06-12,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-50495,megawatthours
2025-06-13,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,638247,megawatthours
2025-06-13,CISO,California Independent System Operator,D,Demand,Central,Central,638767,megawatthours
2025-06-13,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,639194,megawatthours
2025-06-13,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,638475,megawatthours
2025-06-13,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,638247,megawatthours
2025-06-13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,602579,megawatthours
2025-06-13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,603458,megawatthours
2025-06-13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,604272,megawatthours
2025-06-13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,602941,megawatthours
2025-06-13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,602579,megawatthours
2025-06-13,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,575005,megawatthours
2025-06-13,CISO,California Independent System Operator,NG,Net generation,Central,Central,579744,megawatthours
2025-06-13,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,582588,megawatthours
2025-06-13,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,576541,megawatthours
2025-06-13,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,575005,megawatthours
2025-06-13,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-73222,megawatthours
2025-06-13,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-70572,megawatthours
2025-06-13,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-67557,megawatthours
2025-06-13,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-72162,megawatthours
2025-06-13,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-73222,megawatthours
2025-06-14,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,604168,megawatthours
2025-06-14,CISO,California Independent System Operator,D,Demand,Central,Central,604588,megawatthours
2025-06-14,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,604497,megawatthours
2025-06-14,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,604635,megawatthours
2025-06-14,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,604168,megawatthours
2025-06-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,559766,megawatthours
2025-06-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,561113,megawatthours
2025-06-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,562026,megawatthours
2025-06-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,560371,megawatthours
2025-06-14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,559766,megawatthours
2025-06-14,CISO,California Independent System Operator,NG,Net generation,Arizona,Arizona,541275,megawatthours
2025-06-14,CISO,California Independent System Operator,NG,Net generation,Central,Central,543040,megawatthours
2025-06-14,CISO,California Independent System Operator,NG,Net generation,Eastern,Eastern,542521,megawatthours
2025-06-14,CISO,California Independent System Operator,NG,Net generation,Mountain,Mountain,542798,megawatthours
2025-06-14,CISO,California Independent System Operator,NG,Net generation,Pacific,Pacific,541275,megawatthours
2025-06-14,CISO,California Independent System Operator,TI,Total interchange,Arizona,Arizona,-72218,megawatthours
2025-06-14,CISO,California Independent System Operator,TI,Total interchange,Central,Central,-70877,megawatthours
2025-06-14,CISO,California Independent System Operator,TI,Total interchange,Eastern,Eastern,-70873,megawatthours
2025-06-14,CISO,California Independent System Operator,TI,Total interchange,Mountain,Mountain,-71686,megawatthours
2025-06-14,CISO,California Independent System Operator,TI,Total interchange,Pacific,Pacific,-72218,megawatthours
2025-06-15,CISO,California Independent System Operator,D,Demand,Arizona,Arizona,608560,megawatthours
2025-06-15,CISO,California Independent System Operator,D,Demand,Central,Central,606237,megawatthours
2025-06-15,CISO,California Independent System Operator,D,Demand,Eastern,Eastern,604590,megawatthours
2025-06-15,CISO,California Independent System Operator,D,Demand,Mountain,Mountain,607486,megawatthours
2025-06-15,CISO,California Independent System Operator,D,Demand,Pacific,Pacific,608560,megawatthours
2025-06-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Arizona,Arizona,566422,megawatthours
2025-06-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Central,Central,565308,megawatthours
2025-06-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Eastern,Eastern,564112,megawatthours
2025-06-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Mountain,Mountain,566073,megawatthours
2025-06-15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,Pacific,Pacific,566422,megawatthours
